id,created_at,screen_name,user_name,user_location,text
593998272445980673,Fri May 01 04:39:58 +0000 2015,jessiexjquine,jessie,,"#talkpay i work remote as a Ruby on Rails dev for an NYC company, part-time-ish (4x 9hr days), with ~2.5 years experience, $80k/year"
593998325080162305,Fri May 01 04:40:11 +0000 2015,SeanMP,Sean Pivek,"SLU, Seattle, Washington",#talkpay Seattle-area software engineer with 3.5 years of experience. $193k (split of cash and RSUs)
593998381049077760,Fri May 01 04:40:24 +0000 2015,rabcyr,ashley needs tats,Postfix School of Cookery,I have a feeling #talkpay is gonna inspire me to do something really really good or really really bad
593998459176259584,Fri May 01 04:40:43 +0000 2015,notrevenant,Johnny Pantyhose,,"#talkpay 2012: took my first job in financial software in Jacksonville, FL. i quit 1.5 years later, after a ""raise"" from $40,000 to $40,400"
593998588067377152,Fri May 01 04:41:14 +0000 2015,jessiexjquine,jessie,,"#talkpay i started the job as an intern, though, so it's 2.5 years exp + internship at the company. during my internship i made $20/hr."
593998984596869120,Fri May 01 04:42:48 +0000 2015,laurenvoswinkel,Societal Obstacle,Pittsburgh,"Again, I want to reiterate that #talkpay is not just for tech. Everyone benefits from open discussions of pay, so it's for everyone."
593999454434385922,Fri May 01 04:44:40 +0000 2015,arvi1000,★ A r v i,11201,"#talkpay: prob also about the ritual of disclosure &amp; not just data, but for the latter there's also @Glassdoor &amp; http://t.co/8uZ6eVy8jV"
593999619148763136,Fri May 01 04:45:19 +0000 2015,notrevenant,Johnny Pantyhose,,"#talkpay currently: Orlando, C++/Qt app developer, ~2.5 years total professional exp., CS degree, $75k"
593999678020124672,Fri May 01 04:45:33 +0000 2015,jessiexjquine,jessie,,"#talkpay more context: i did not /have/ a CS degree when i got this job, but am pursuing one at a flagship state school (during the job)"
593999896937517056,Fri May 01 04:46:26 +0000 2015,randomfrequency,Opprobrium leader,"Vancouver, BC, Canada","Adjusted for inflation, I made $51k/yr (CAD) when I started in this industry 17 years ago.  #talkpay"
593999913685508096,Fri May 01 04:46:30 +0000 2015,jessiexjquine,jessie,,"#talkpay my first paid Ruby on Rails internship was $15/hr, but i worked for free at a RoR internship my senior year of high school"
594000007025459200,Fri May 01 04:46:52 +0000 2015,maxogden,=^._.^=,"Portland, OR","#talkpay computer programmer, $96,000 a year as a contractor on a grant funded project. no benefits. could make $200k at google"
594000150810374146,Fri May 01 04:47:26 +0000 2015,EvaDienel,Eva Dienel,"Oakland, California",This should be interesting: https://t.co/1nC49ADTUQ #talkpay via @laurenvoswinkel H/T @RedwoodGirl
594000502364463104,Fri May 01 04:48:50 +0000 2015,8dot3,8dot3,"Pittsburgh, PA",As a tech manager #talkpay is extremely useful.
594000809135874048,Fri May 01 04:50:03 +0000 2015,coxn,Cuddled Puppies,unc.edu,#talkpay while in grad school I worked part time for various clients. If I had been full time at that rate I would have made ~$56k.
594000929914953728,Fri May 01 04:50:32 +0000 2015,kivikakk,faith,,#talkpay senior software developer at a web agency (6y exp). Take care of a fair bit of fire-fighting and ’harder’ projects. $85k/y (AUD)
594001081245552640,Fri May 01 04:51:08 +0000 2015,nsylianteng,Nikki Sylianteng,"Brooklyn, NY",@rthsiung hey have you seen #talkpay?
594001479238688768,Fri May 01 04:52:43 +0000 2015,damncabbage,Rob Howard ଘ(੭ˊᵕˋ)੭,"Sydney, Australia",http://t.co/qFiG4BKW1R #talkpay
594002201909026816,Fri May 01 04:55:35 +0000 2015,jessiexjquine,jessie,,"forgot to include (and this is v. relevant for #talkpay) that currently, professionally, i present as a cis male (and am white)"
594003001691348992,Fri May 01 04:58:46 +0000 2015,sanxiyn,Seo Sanghyeon,"Seongnam, South Korea","#talkpay 2013 Senior Software Engineer at Samsung Electronics Suwon office, 6y experience. Worked on Rust. 95M KRW = $88k/yr."
594004019980316672,Fri May 01 05:02:49 +0000 2015,netcrusher88,squirrelbutts,A Seattle near you!,Enterprise Network Engineer for a network device manufacturer in Seattle. 7.5 years experience. $92k plus stock/bonus = ~135-140k. #talkpay
594004072270725120,Fri May 01 05:03:01 +0000 2015,nuclear_swag,lurch,canada,https://t.co/NQ1epMnsGd #talkpay is fascinating but I am coming to terms with the idea that maybe the tech industry isn't for Lurch
594004278412443648,Fri May 01 05:03:50 +0000 2015,omgitstheash,Anti Effervescence,Dissertating somewhere,"#talkpay reminds me of two things: 1) being a grad student sucks, and 2) work-life balance is especially important when you're salaried"
594004353679134721,Fri May 01 05:04:08 +0000 2015,notrevenant,Johnny Pantyhose,,"#talkpay in case my current employers are stalking this hashtag at 1 am for some reason: yes, ""Johnny Pantyhose"" is my real name"
594004741698392064,Fri May 01 05:05:41 +0000 2015,emhrt_,Ted Hart,"Cupertino, CA","#talkpay made $90K as staff sci on NSF project, left, make ~$210K (salary + annual RSU) as a data scientist in industry."
594004887102312448,Fri May 01 05:06:15 +0000 2015,netcrusher88,squirrelbutts,A Seattle near you!,"Previous: Sr Network Support Engineer, $67k plus stock/bonus. Hourly. 4 yrs exp

Network Support Engineer. $57k plus, hourly. 3y #talkpay"
594004968631209984,Fri May 01 05:06:35 +0000 2015,bcjbcjbcj,bcj,Winnipeg,"Winnipeg, Python-y infrastructure and backend stuff 5 years experience, 80k CAD (or ~100K with stock/bonus). #talkpay"
594005223745540096,Fri May 01 05:07:36 +0000 2015,ladykayaker,Lisa,Northern California,.@notrevenant @RedwoodGirl florida sucks #talkpay
594005774868684800,Fri May 01 05:09:47 +0000 2015,desertfox899,ACL,"Mukilteo, Washington",Extremely glad at the conversation going on in #talkpay
594005818476900353,Fri May 01 05:09:57 +0000 2015,iroc,cori,"San Francisco, CA","#tbt for #talkpay, once upon a time I got $65k but my pay was cut 15% because our business was struggling…coworker got a huge raise to stay"
594005939897794561,Fri May 01 05:10:26 +0000 2015,iroc,cori,"San Francisco, CA",so I don’t have a lot of respect for wage secrecy or stigma #talkpay
594006268131475456,Fri May 01 05:11:45 +0000 2015,hawkieowl,spelled L-I-T-E,"purf, 'straya","#talkpay my previous position as a ""Software Developer"" in Perth was $70K AUD/yr"
594006330572046337,Fri May 01 05:11:59 +0000 2015,TheSoftestBull,Andrew Lloyd Weeaboo,LA,I like the idea behind #talkpay but I maintain that there are numerous reasons beyond just social stigma for keeping it to yourself.
594006358992625664,Fri May 01 05:12:06 +0000 2015,RainierOunce,Ounce of Prevention,"Seattle, Washington","#Talkpay Ideally, working at Washington's DOH as a Epidemiologist. Median salary: $69k"
594006740510748672,Fri May 01 05:13:37 +0000 2015,coaxmetal,Derek Leverenz,san francisco,"I like #talkpay. Software engineer for a small startup in sf, 120k (started at 85k 2.5 years ago). Before, 40k as a dev @ univ of Arizona"
594006794927734784,Fri May 01 05:13:50 +0000 2015,orend,Oren Dobzinski,"Pittsburgh, PA",Don't forget to tune in to #talkpay today
594007023445901313,Fri May 01 05:14:45 +0000 2015,coaxmetal,Derek Leverenz,san francisco,I hope someone cooler than me is collecting data from #talkpay
594007076671791104,Fri May 01 05:14:57 +0000 2015,laurenvoswinkel,Societal Obstacle,Pittsburgh,@TheSoftestBull @iroc Meh I don't own #talkpay. It's a demonstration of collective action...
594007166123642880,Fri May 01 05:15:19 +0000 2015,ReBeccaOrg,Rebecca Turner,"Porter Square, Cambridge, MA","#talkpay I'm a node.js programmer w/ 20 years exp, remote for a Bay area company, at $150k + options. Previously Boston area at $145k+zilch"
594007516557615104,Fri May 01 05:16:42 +0000 2015,FatWanderer,Fat Wanderer,Seattleish,"Project manager at education nonprofit. $13/hr part time, no sick leave or retirement benefits. Got promotion, no raise last year. #talkpay"
594007530206027776,Fri May 01 05:16:45 +0000 2015,wilkieii,wilkie (ffi butts),Totally Canadian,"#talkpay non-faculty dev at a public university. $28/hr w/o benefits (54k) paid via gov grant (NSF). I have a BS, MS in CS. $25k loan debt."
594007553337593856,Fri May 01 05:16:51 +0000 2015,daniellecrobins,daniellecrobinson,"Portland, OR","@emhrt_ *favorite* #talkpay is the answer the the question ""are you planning to do a postdoc?"""
594007585289797632,Fri May 01 05:16:59 +0000 2015,laurenvoswinkel,Societal Obstacle,Pittsburgh,It's officially International Workers' Day in the Eastern US... So here's a fun fact about Labor Day for everyone in #talkpay...
594007949749657602,Fri May 01 05:18:26 +0000 2015,ReBeccaOrg,Rebecca Turner,"Porter Square, Cambridge, MA","#talkpay I spent the first half my career in Maine, making peanuts (often for my own companies). In 2015 dollars: http://t.co/SYMzBuMQ5e"
594008069132177408,Fri May 01 05:18:54 +0000 2015,laurenvoswinkel,Societal Obstacle,Pittsburgh,American Labor Day was created to actively dissuade association of American workers with the international labor actions on May 1st #talkpay
594008173297688576,Fri May 01 05:19:19 +0000 2015,ReBeccaOrg,Rebecca Turner,"Porter Square, Cambridge, MA",#talkpay That point where it goes down is starting and running an ISP. 😁
594008318156255233,Fri May 01 05:19:53 +0000 2015,nuclear_swag,lurch,canada,"anyway. crossroads between service industry and tech industry at Company, C26.72/hr, 40hr/wk, 7yr experience, uni dropout.  #talkpay"
594008333247389697,Fri May 01 05:19:57 +0000 2015,daniellecrobins,daniellecrobinson,"Portland, OR","32k as an #nsf #grfp funded #phd candidate, #talkpay is a good answer to ""are you going to do a postdoc?"""
594008453175222272,Fri May 01 05:20:26 +0000 2015,laurenvoswinkel,Societal Obstacle,Pittsburgh,"The wealthy have always been wary of collective action, because it works. It's yet another reason we need to #talkpay"
594008489988468736,Fri May 01 05:20:34 +0000 2015,heathborders,Heath Borders,"St. Louis, Missouri, USA","#talkpay Software Engineer, USD
'02: 10/hr dev for http://t.co/ZmiPxQ8ThI 
'04: 50K @Cerner
'05: 52K
'06: 58K
'06: 90K @asynchrony
'12: 108K"
594009375427207169,Fri May 01 05:24:05 +0000 2015,laurenvoswinkel,Societal Obstacle,Pittsburgh,"I'm already floored with the response #talkpay has been generating, and it's not even the 1st. Unsure if I'll be able to sleep :)"
594009533048950784,Fri May 01 05:24:43 +0000 2015,seanlinsley,yelsnilnaes,"Dallas, Texas","#talkpay my yearly income as a software developer:

intern: 40k
year 1: 45k
year 2: 55k
year 3: 65k
year 4: 75k
current: 80k"
594009559850692608,Fri May 01 05:24:49 +0000 2015,ReBeccaOrg,Rebecca Turner,"Porter Square, Cambridge, MA",#talkpay The most valuable thing I did for myself was figure out what my previous salaries were in today's $$. Inflation is non-intuitive!
594009706995167232,Fri May 01 05:25:24 +0000 2015,MarisaRaya1,Marisa Raya,"Oakland, CA",Completely enthralled by #talkpay workers discussing their earnings on  #MayDay #realtalk
594011630251417600,Fri May 01 05:33:03 +0000 2015,lupinia,Natasha L.,"DC Metro Area, USA","@eevee I'm a contractor for a fed agency in DC, 90% remote, 2.5yrs, building Python web apps; $96k.  Pretty sure I can do better.  #talkpay"
594011794991030272,Fri May 01 05:33:42 +0000 2015,emhrt_,Ted Hart,"Cupertino, CA",I wonder if text mining #talkpay will detect gender bias in tech and other industries.
594012157592764416,Fri May 01 05:35:09 +0000 2015,tdfischer_,Torrie Fischer,"Easy to find, hard to predict.",#talkpay $135k as a senior software engineer in the bay area.
594012709240246272,Fri May 01 05:37:20 +0000 2015,emhrt_,Ted Hart,"Cupertino, CA",Curious what #talkpay is all about?  Here's where it started. https://t.co/CHpUu4xtUa
594013078037110784,Fri May 01 05:38:48 +0000 2015,ReBeccaOrg,Rebecca Turner,"Porter Square, Cambridge, MA","#talkpay Also worth noting: GED &amp; no college. Starting in Maine helped, because less competition with degreed folk when I had little exp."
594013193913049088,Fri May 01 05:39:16 +0000 2015,danfinlay,Dan Finlay,"San Leandro, CA","When I went from teaching deserving kids at parks and screen printing to writing software, I made 5x the next year. #MayDay #talkpay"
594013691537797120,Fri May 01 05:41:14 +0000 2015,othiym23,Forrest L Norvell,the outside lands,#talkpay I'm a team lead on an open source software product: $165k + stock. Last job: $142k + options. 21+ yr experience. Cis het WM in SF
594013768243286017,Fri May 01 05:41:33 +0000 2015,fatneckbeardguy,EmotionalLaborParty,"Reno, Nevada","#talkpay Software engineer, USD
2015: Heroku, Senior Member of Technical Staff, $153,000
2014: AlephCloud, Principal Software Eng, $140,000"
594014024112607232,Fri May 01 05:42:34 +0000 2015,fatneckbeardguy,EmotionalLaborParty,"Reno, Nevada","#talkpay Software engineer, USD
2012-2013: Mozilla, Research Engineer, $100K (effectively $140K w/ bonuses)
2011: Mozilla, intern, similar"
594014125535068160,Fri May 01 05:42:58 +0000 2015,fatneckbeardguy,EmotionalLaborParty,"Reno, Nevada","#talkpay Software engineer, USD
2007: Planning Systems, $90,000"
594014329223024641,Fri May 01 05:43:46 +0000 2015,fatneckbeardguy,EmotionalLaborParty,"Reno, Nevada","#talkpay Software engineer, USD. Now, the jobs I had pre-transition:
2005, Laszlo Systems, contractor (in violation of labor law) for $35/hr"
594014393626546177,Fri May 01 05:44:02 +0000 2015,burntflowers,☠|◍▂◍|☠,"Vancouver, BC",I have a feeling the #talkpay activity tomorrow is gonna make me hella sad.
594014483451748353,Fri May 01 05:44:23 +0000 2015,ericnakagawa,Eric Nakagawa,San Francisco,Wow… sheer courage of developers sharing their salary history #talkpay
594014502334570496,Fri May 01 05:44:28 +0000 2015,fatneckbeardguy,EmotionalLaborParty,"Reno, Nevada","#talkpay Software engineer, USD. More pre-transition jobs:
2004, Averant, member of technical staff, $60,000
Grad school (not much money)"
594014723617652736,Fri May 01 05:45:21 +0000 2015,syncopated,Greg Davidson,"Salmon Arm, BC",Fascinating to read through these #talkpay tweets.
594014866068807680,Fri May 01 05:45:54 +0000 2015,fatneckbeardguy,EmotionalLaborParty,"Reno, Nevada","#talkpay tl;dr My income went up 255% in 11 years &amp; all I had to do was go back to grad school, drop out, &amp; get top surgery"
594014976756461570,Fri May 01 05:46:21 +0000 2015,sindhu,Sindhu,"Bangalore, India",#talkpay 0.6m newbie programmer making 7870 USD/y not including benefits. No health or insurance. Switched career frm govt job.
594015212174323712,Fri May 01 05:47:17 +0000 2015,bcjbcjbcj,bcj,Winnipeg,"@bcjbcjbcj I guess I should mention, cishet white male with a CS degree, decent GPA. #talkpay"
594015263525179392,Fri May 01 05:47:29 +0000 2015,iroc,cori,"San Francisco, CA","“designer”

2009—40k, underpaid
10—35/hr, underpaid
11—65k, underpaid
12—45/hr, underpaid
13/14—80/hr
15: 100k

BELIEVE IN YOURSELF #talkpay"
594015805425090561,Fri May 01 05:49:38 +0000 2015,soundslikepuget,Elliott Smith,"El Cerrito, California","NOT complaining, love my job and I am enjoying the Bay Area, but I do make 3% less in CA than I made in WA and I pay 35% more rent #talkpay"
594016297047863296,Fri May 01 05:51:36 +0000 2015,RedwoodGirl,RedwoodGirl,"Temescal, Oakland, California","@burntflowers Me too, a little. I'm psyched to see the open discussion but wow, non-tech jobs pay so little in comparison to tech. #talkpay"
594016776825909249,Fri May 01 05:53:30 +0000 2015,bcjbcjbcj,bcj,Winnipeg,I started at 36k CAD as a co-op in a tiny startup in Winnipeg in 2010 doing python/MATLAB work. #talkpay
594016820627013633,Fri May 01 05:53:40 +0000 2015,MsFionaTay,Fiona Tay,"San Francisco, CA",I'm too scared to post my salary myself for #talkpay. Anyone wanna post on my behalf?
